Index	Date	Time	Readings (øF)	Type
1	9/29/2013	8:00:00 AM	33.2	
2	9/29/2013	8:35:00 AM	33.3	
3	9/29/2013	9:10:00 AM	33.5	
4	9/29/2013	9:45:00 AM	33.9	
5	9/29/2013	10:20:00 AM	35	
6	9/29/2013	10:55:00 AM	35.9	
7	9/29/2013	11:30:00 AM	36.3	
8	9/29/2013	12:05:00 PM	36.7	
9	9/29/2013	12:40:00 PM	37	
10	9/29/2013	1:15:00 PM	37.1	
11	9/29/2013	1:50:00 PM	37.6	
12	9/29/2013	2:25:00 PM	38.2	
13	9/29/2013	3:00:00 PM	38.3	
14	9/29/2013	3:35:00 PM	38.5	
15	9/29/2013	4:10:00 PM	38.5	
16	9/29/2013	4:45:00 PM	38.3	
17	9/29/2013	5:20:00 PM	38.1	
18	9/29/2013	5:55:00 PM	37.8	
19	9/29/2013	6:30:00 PM	37.3	
20	9/29/2013	7:05:00 PM	36.8	
21	9/29/2013	7:40:00 PM	36.3	
22	9/29/2013	8:15:00 PM	36.1	
23	9/29/2013	8:50:00 PM	35.7	
24	9/29/2013	9:25:00 PM	35.3	
25	9/29/2013	10:00:00 PM	35	
26	9/29/2013	10:35:00 PM	34.8	
27	9/29/2013	11:10:00 PM	34.4	
28	9/29/2013	11:45:00 PM	34.1	
29	9/30/2013	12:20:00 AM	33.9	
30	9/30/2013	12:55:00 AM	33.7	
31	9/30/2013	1:30:00 AM	33.5	
32	9/30/2013	2:05:00 AM	33.3	
33	9/30/2013	2:40:00 AM	33.1	
34	9/30/2013	3:15:00 AM	32.9	
35	9/30/2013	3:50:00 AM	32.6	
36	9/30/2013	4:25:00 AM	32.4	
37	9/30/2013	5:00:00 AM	32.4	
38	9/30/2013	5:35:00 AM	32.4	
39	9/30/2013	6:10:00 AM	32.3	
40	9/30/2013	6:45:00 AM	32.1	
41	9/30/2013	7:20:00 AM	32.3	
42	9/30/2013	7:55:00 AM	32.6	
43	9/30/2013	8:30:00 AM	33.7	
44	9/30/2013	9:05:00 AM	38.8	
45	9/30/2013	9:40:00 AM	37.2	
46	9/30/2013	10:15:00 AM	36.8	
47	9/30/2013	10:50:00 AM	36.8	
48	9/30/2013	11:25:00 AM	37.5	
49	9/30/2013	12:00:00 PM	38	
50	9/30/2013	12:35:00 PM	38.3	
51	9/30/2013	1:10:00 PM	38.5	
52	9/30/2013	1:45:00 PM	39	
53	9/30/2013	2:20:00 PM	39.6	
54	9/30/2013	2:55:00 PM	39.5	
55	9/30/2013	3:30:00 PM	39.4	
56	9/30/2013	4:05:00 PM	39.7	
57	9/30/2013	4:40:00 PM	39.3	
58	9/30/2013	5:15:00 PM	38.7	
59	9/30/2013	5:50:00 PM	38.3	
60	9/30/2013	6:25:00 PM	37.9	
61	9/30/2013	7:00:00 PM	37.6	
62	9/30/2013	7:35:00 PM	37.4	
63	9/30/2013	8:10:00 PM	37.4	
64	9/30/2013	8:45:00 PM	37.4	
65	9/30/2013	9:20:00 PM	37.1	
66	9/30/2013	9:55:00 PM	36.6	
67	9/30/2013	10:30:00 PM	36.4	
68	9/30/2013	11:05:00 PM	36.3	
69	9/30/2013	11:40:00 PM	36.2	
70	10/1/2013	12:15:00 AM	36.1	
71	10/1/2013	12:50:00 AM	35.9	
72	10/1/2013	1:25:00 AM	35.8	
73	10/1/2013	2:00:00 AM	35.6	
74	10/1/2013	2:35:00 AM	35.4	
75	10/1/2013	3:10:00 AM	35.2	
76	10/1/2013	3:45:00 AM	35.1	
77	10/1/2013	4:20:00 AM	34.9	
78	10/1/2013	4:55:00 AM	34.9	
79	10/1/2013	5:30:00 AM	34.9	
80	10/1/2013	6:05:00 AM	34.8	
81	10/1/2013	6:40:00 AM	34.7	
82	10/1/2013	7:15:00 AM	34.8	
83	10/1/2013	7:50:00 AM	35.2	
84	10/1/2013	8:25:00 AM	36.9	
85	10/1/2013	9:00:00 AM	39.8	
86	10/1/2013	9:35:00 AM	42.7	
87	10/1/2013	10:10:00 AM	40.9	
88	10/1/2013	10:45:00 AM	40.4	
89	10/1/2013	11:20:00 AM	40.6	
90	10/1/2013	11:55:00 AM	41.2	
91	10/1/2013	12:30:00 PM	41.6	
92	10/1/2013	1:05:00 PM	41.9	
93	10/1/2013	1:40:00 PM	42.7	
94	10/1/2013	2:15:00 PM	43.6	
95	10/1/2013	2:50:00 PM	43.3	
96	10/1/2013	3:25:00 PM	43.5	
97	10/1/2013	4:00:00 PM	44.2	
98	10/1/2013	4:35:00 PM	44.2	
99	10/1/2013	5:10:00 PM	44	
100	10/1/2013	5:45:00 PM	43.2	
101	10/1/2013	6:20:00 PM	42.1	
102	10/1/2013	6:55:00 PM	41.2	
103	10/1/2013	7:30:00 PM	40.6	
104	10/1/2013	8:05:00 PM	40.4	
105	10/1/2013	8:40:00 PM	40	
106	10/1/2013	9:15:00 PM	39.8	
107	10/1/2013	9:50:00 PM	39.2	
108	10/1/2013	10:25:00 PM	38.7	
109	10/1/2013	11:00:00 PM	38.5	
110	10/1/2013	11:35:00 PM	38.2	
111	10/2/2013	12:10:00 AM	37.8	
112	10/2/2013	12:45:00 AM	38	
113	10/2/2013	1:20:00 AM	37.7	
114	10/2/2013	1:55:00 AM	37.5	
115	10/2/2013	2:30:00 AM	37.3	
116	10/2/2013	3:05:00 AM	37	
117	10/2/2013	3:40:00 AM	36.7	
118	10/2/2013	4:15:00 AM	36.4	
119	10/2/2013	4:50:00 AM	36.1	
120	10/2/2013	5:25:00 AM	35.9	
121	10/2/2013	6:00:00 AM	35.7	
122	10/2/2013	6:35:00 AM	35.2	
123	10/2/2013	7:10:00 AM	34.8	
124	10/2/2013	7:45:00 AM	35	
125	10/2/2013	8:20:00 AM	39.8	
126	10/2/2013	8:55:00 AM	46.7	
127	10/2/2013	9:30:00 AM	44.6	
128	10/2/2013	10:05:00 AM	41.8	
129	10/2/2013	10:40:00 AM	40.9	
130	10/2/2013	11:15:00 AM	40.9	
131	10/2/2013	11:50:00 AM	41.5	
132	10/2/2013	12:25:00 PM	41.9	
133	10/2/2013	1:00:00 PM	42.1	
134	10/2/2013	1:35:00 PM	42.4	
135	10/2/2013	2:10:00 PM	42.6	
136	10/2/2013	2:45:00 PM	42.7	
137	10/2/2013	3:20:00 PM	42.5	
138	10/2/2013	3:55:00 PM	42.2	
139	10/2/2013	4:30:00 PM	42	
140	10/2/2013	5:05:00 PM	41	
141	10/2/2013	5:40:00 PM	39.6	
142	10/2/2013	6:15:00 PM	38.6	
143	10/2/2013	6:50:00 PM	37.4	
144	10/2/2013	7:25:00 PM	36.5	
145	10/2/2013	8:00:00 PM	36.2	
146	10/2/2013	8:35:00 PM	36	
147	10/2/2013	9:10:00 PM	35.9	
148	10/2/2013	9:45:00 PM	35.4	
149	10/2/2013	10:20:00 PM	34.8	
150	10/2/2013	10:55:00 PM	34.3	
151	10/2/2013	11:30:00 PM	34.1	
152	10/3/2013	12:05:00 AM	33.7	
153	10/3/2013	12:40:00 AM	33.5	
154	10/3/2013	1:15:00 AM	33.1	
155	10/3/2013	1:50:00 AM	32.9	
156	10/3/2013	2:25:00 AM	32.6	
157	10/3/2013	3:00:00 AM	32.2	
158	10/3/2013	3:35:00 AM	32	
159	10/3/2013	4:10:00 AM	31.6	
160	10/3/2013	4:45:00 AM	31.3	
161	10/3/2013	5:20:00 AM	31	
162	10/3/2013	5:55:00 AM	30.8	
163	10/3/2013	6:30:00 AM	30.6	
164	10/3/2013	7:05:00 AM	30.4	
165	10/3/2013	7:40:00 AM	30.5	
166	10/3/2013	8:15:00 AM	37.6	
167	10/3/2013	8:50:00 AM	46.7	
168	10/3/2013	9:25:00 AM	44.1	
169	10/3/2013	10:00:00 AM	38.4	
170	10/3/2013	10:35:00 AM	36.9	
171	10/3/2013	11:10:00 AM	36.5	
172	10/3/2013	11:45:00 AM	36.9	
173	10/3/2013	12:20:00 PM	37.4	
174	10/3/2013	12:55:00 PM	38	
175	10/3/2013	1:30:00 PM	38.6	
176	10/3/2013	2:05:00 PM	39.3	
177	10/3/2013	2:40:00 PM	39.4	
178	10/3/2013	3:15:00 PM	38.8	
179	10/3/2013	3:50:00 PM	37.9	
180	10/3/2013	4:25:00 PM	36.9	
181	10/3/2013	5:00:00 PM	35.9	
182	10/3/2013	5:35:00 PM	34.7	
183	10/3/2013	6:10:00 PM	33.1	
184	10/3/2013	6:45:00 PM	32.1	
185	10/3/2013	7:20:00 PM	31.1	
186	10/3/2013	7:55:00 PM	29.1	
187	10/3/2013	8:30:00 PM	28.8	
188	10/3/2013	9:05:00 PM	27.4	
189	10/3/2013	9:40:00 PM	26.1	
190	10/3/2013	10:15:00 PM	25.7	
191	10/3/2013	10:50:00 PM	25.4	
192	10/3/2013	11:25:00 PM	25.6	
193	10/4/2013	12:00:00 AM	25.8	
194	10/4/2013	12:35:00 AM	26.2	
195	10/4/2013	1:10:00 AM	26.2	
196	10/4/2013	1:45:00 AM	25.9	
197	10/4/2013	2:20:00 AM	25.2	
198	10/4/2013	2:55:00 AM	25.2	
199	10/4/2013	3:30:00 AM	25.4	
200	10/4/2013	4:05:00 AM	25.2	
201	10/4/2013	4:40:00 AM	24.7	
202	10/4/2013	5:15:00 AM	24.6	
203	10/4/2013	5:50:00 AM	24.4	
204	10/4/2013	6:25:00 AM	23.9	
205	10/4/2013	7:00:00 AM	23.9	
206	10/4/2013	7:35:00 AM	23.6	
207	10/4/2013	8:10:00 AM	29.8	
208	10/4/2013	8:45:00 AM	40.7	
209	10/4/2013	9:20:00 AM	37.6	
210	10/4/2013	9:55:00 AM	33.2	
211	10/4/2013	10:30:00 AM	32.5	
212	10/4/2013	11:05:00 AM	32.9	
213	10/4/2013	11:40:00 AM	33.6	
214	10/4/2013	12:15:00 PM	34.1	
215	10/4/2013	12:50:00 PM	34.2	
216	10/4/2013	1:25:00 PM	34.9	
217	10/4/2013	2:00:00 PM	35.7	
218	10/4/2013	2:35:00 PM	36.2	
219	10/4/2013	3:10:00 PM	36.4	
220	10/4/2013	3:45:00 PM	36.4	
221	10/4/2013	4:20:00 PM	36.3	
222	10/4/2013	4:55:00 PM	35.7	
223	10/4/2013	5:30:00 PM	34.3	
224	10/4/2013	6:05:00 PM	33.4	
225	10/4/2013	6:40:00 PM	32.5	
226	10/4/2013	7:15:00 PM	31.5	
227	10/4/2013	7:50:00 PM	30.6	
228	10/4/2013	8:25:00 PM	29.6	
229	10/4/2013	9:00:00 PM	29.3	
230	10/4/2013	9:35:00 PM	29.1	
231	10/4/2013	10:10:00 PM	28.7	
232	10/4/2013	10:45:00 PM	28.6	
233	10/4/2013	11:20:00 PM	28.5	
234	10/4/2013	11:55:00 PM	28.3	
235	10/5/2013	12:30:00 AM	28	
236	10/5/2013	1:05:00 AM	27.7	
237	10/5/2013	1:40:00 AM	27.9	
238	10/5/2013	2:15:00 AM	27.9	
239	10/5/2013	2:50:00 AM	27.7	
240	10/5/2013	3:25:00 AM	27.9	
241	10/5/2013	4:00:00 AM	28	
242	10/5/2013	4:35:00 AM	27.9	
243	10/5/2013	5:10:00 AM	27.5	
244	10/5/2013	5:45:00 AM	27.7	
245	10/5/2013	6:20:00 AM	27.6	
246	10/5/2013	6:55:00 AM	27.9	
247	10/5/2013	7:30:00 AM	28.4	
248	10/5/2013	8:05:00 AM	30.3	
249	10/5/2013	8:40:00 AM	46.6	
250	10/5/2013	9:15:00 AM	47.5	
251	10/5/2013	9:50:00 AM	40	
252	10/5/2013	10:25:00 AM	38.9	
253	10/5/2013	11:00:00 AM	39.5	
254	10/5/2013	11:35:00 AM	41.2	
255	10/5/2013	12:10:00 PM	42.1	
256	10/5/2013	12:45:00 PM	42.6	
257	10/5/2013	1:20:00 PM	43.3	
258	10/5/2013	1:55:00 PM	43.4	
259	10/5/2013	2:30:00 PM	44	
260	10/5/2013	3:05:00 PM	45.6	
261	10/5/2013	3:40:00 PM	46	
262	10/5/2013	4:15:00 PM	45.7	
263	10/5/2013	4:50:00 PM	45.2	
264	10/5/2013	5:25:00 PM	43.2	
265	10/5/2013	6:00:00 PM	41.8	
266	10/5/2013	6:35:00 PM	41	
267	10/5/2013	7:10:00 PM	40.3	
268	10/5/2013	7:45:00 PM	39.5	
269	10/5/2013	8:20:00 PM	38.9	
270	10/5/2013	8:55:00 PM	38.6	
271	10/5/2013	9:30:00 PM	38.2	
272	10/5/2013	10:05:00 PM	37.8	
273	10/5/2013	10:40:00 PM	37.4	
274	10/5/2013	11:15:00 PM	37.1	
275	10/5/2013	11:50:00 PM	36.8	
276	10/6/2013	12:25:00 AM	36.4	
277	10/6/2013	1:00:00 AM	36.7	
278	10/6/2013	1:35:00 AM	37	
279	10/6/2013	2:10:00 AM	37.2	
280	10/6/2013	2:45:00 AM	37.4	
281	10/6/2013	3:20:00 AM	37.9	
282	10/6/2013	3:55:00 AM	37.7	
283	10/6/2013	4:30:00 AM	37	
284	10/6/2013	5:05:00 AM	37.2	
285	10/6/2013	5:40:00 AM	37.3	
286	10/6/2013	6:15:00 AM	37.6	
287	10/6/2013	6:50:00 AM	37.2	
288	10/6/2013	7:25:00 AM	37.6	
289	10/6/2013	8:00:00 AM	38.2	
290	10/6/2013	8:35:00 AM	53.5	
291	10/6/2013	9:10:00 AM	56.4	
292	10/6/2013	9:45:00 AM	49.2	
293	10/6/2013	10:20:00 AM	46.4	
294	10/6/2013	10:55:00 AM	46.1	
295	10/6/2013	11:30:00 AM	46.6	
296	10/6/2013	12:05:00 PM	47.1	
297	10/6/2013	12:40:00 PM	48.4	
298	10/6/2013	1:15:00 PM	49.4	
299	10/6/2013	1:50:00 PM	51	
300	10/6/2013	2:25:00 PM	52.1	
301	10/6/2013	3:00:00 PM	51.7	
302	10/6/2013	3:35:00 PM	51.6	
303	10/6/2013	4:10:00 PM	50.8	
304	10/6/2013	4:45:00 PM	50.5	
305	10/6/2013	5:20:00 PM	48.9	
306	10/6/2013	5:55:00 PM	48.5	
307	10/6/2013	6:30:00 PM	47.6	
308	10/6/2013	7:05:00 PM	46.7	
309	10/6/2013	7:40:00 PM	46.3	
310	10/6/2013	8:15:00 PM	45.8	
311	10/6/2013	8:50:00 PM	45.4	
312	10/6/2013	9:25:00 PM	44.9	
313	10/6/2013	10:00:00 PM	44.2	
314	10/6/2013	10:35:00 PM	44.1	
315	10/6/2013	11:10:00 PM	44	
316	10/6/2013	11:45:00 PM	43.9	
317	10/7/2013	12:20:00 AM	43.7	
318	10/7/2013	12:55:00 AM	43.6	
319	10/7/2013	1:30:00 AM	43	
320	10/7/2013	2:05:00 AM	42.6	
321	10/7/2013	2:40:00 AM	42.2	
322	10/7/2013	3:15:00 AM	41.9	
323	10/7/2013	3:50:00 AM	41.4	
324	10/7/2013	4:25:00 AM	40.8	
325	10/7/2013	5:00:00 AM	40.5	
326	10/7/2013	5:35:00 AM	40.2	
327	10/7/2013	6:10:00 AM	39.8	
328	10/7/2013	6:45:00 AM	39.4	
329	10/7/2013	7:20:00 AM	39.3	
330	10/7/2013	7:55:00 AM	39.9	
331	10/7/2013	8:30:00 AM	41.2	
332	10/7/2013	9:05:00 AM	43.2	
333	10/7/2013	9:40:00 AM	42.1	
334	10/7/2013	10:15:00 AM	43.6	
335	10/7/2013	10:50:00 AM	44.1	
336	10/7/2013	11:25:00 AM	45.4	
337	10/7/2013	12:00:00 PM	46	
338	10/7/2013	12:35:00 PM	47.1	
339	10/7/2013	1:10:00 PM	46.5	
340	10/7/2013	1:45:00 PM	46.5	
341	10/7/2013	2:20:00 PM	46.6	
342	10/7/2013	2:55:00 PM	46.9	
343	10/7/2013	3:30:00 PM	46.6	
344	10/7/2013	4:05:00 PM	46.5	
345	10/7/2013	4:40:00 PM	46.6	
346	10/7/2013	5:15:00 PM	45.1	
347	10/7/2013	5:50:00 PM	43.8	
348	10/7/2013	6:25:00 PM	42.6	
349	10/7/2013	7:00:00 PM	42.2	
350	10/7/2013	7:35:00 PM	41.6	
351	10/7/2013	8:10:00 PM	40.3	
352	10/7/2013	8:45:00 PM	39.8	
353	10/7/2013	9:20:00 PM	39.2	
354	10/7/2013	9:55:00 PM	39.5	
355	10/7/2013	10:30:00 PM	39.3	
356	10/7/2013	11:05:00 PM	38.7	
357	10/7/2013	11:40:00 PM	37.9	
358	10/8/2013	12:15:00 AM	37.4	
359	10/8/2013	12:50:00 AM	37.4	
360	10/8/2013	1:25:00 AM	37.3	
361	10/8/2013	2:00:00 AM	36.9	
362	10/8/2013	2:35:00 AM	36.8	
363	10/8/2013	3:10:00 AM	36.9	
364	10/8/2013	3:45:00 AM	36	
365	10/8/2013	4:20:00 AM	35.7	
366	10/8/2013	4:55:00 AM	34.6	
367	10/8/2013	5:30:00 AM	34	
368	10/8/2013	6:05:00 AM	33.9	
369	10/8/2013	6:40:00 AM	33.5	
370	10/8/2013	7:15:00 AM	32.6	
371	10/8/2013	7:50:00 AM	32.7	
372	10/8/2013	8:25:00 AM	43.8	
373	10/8/2013	9:00:00 AM	51.5	
374	10/8/2013	9:35:00 AM	45.7	
375	10/8/2013	10:10:00 AM	40.9	
376	10/8/2013	10:45:00 AM	39.9	
377	10/8/2013	11:20:00 AM	40.1	
378	10/8/2013	11:55:00 AM	40.5	
379	10/8/2013	12:30:00 PM	41.1	
380	10/8/2013	1:05:00 PM	41.4	
381	10/8/2013	1:40:00 PM	41.8	
382	10/8/2013	2:15:00 PM	42.2	
383	10/8/2013	2:50:00 PM	42.4	
384	10/8/2013	3:25:00 PM	42.2	
385	10/8/2013	4:00:00 PM	41.9	
386	10/8/2013	4:35:00 PM	41.8	
387	10/8/2013	5:10:00 PM	40.7	
388	10/8/2013	5:45:00 PM	40	
389	10/8/2013	6:20:00 PM	38.6	
390	10/8/2013	6:55:00 PM	37.7	
391	10/8/2013	7:30:00 PM	37.7	
392	10/8/2013	8:05:00 PM	37.5	
393	10/8/2013	8:40:00 PM	36.7	
394	10/8/2013	9:15:00 PM	36.1	
395	10/8/2013	9:50:00 PM	34.3	
396	10/8/2013	10:25:00 PM	32.6	
397	10/8/2013	11:00:00 PM	32.4	
398	10/8/2013	11:35:00 PM	31.6	
399	10/9/2013	12:10:00 AM	31.4	
400	10/9/2013	12:45:00 AM	31.8	
401	10/9/2013	1:20:00 AM	31.4	
402	10/9/2013	1:55:00 AM	31.1	
403	10/9/2013	2:30:00 AM	30.4	
404	10/9/2013	3:05:00 AM	30.4	
405	10/9/2013	3:40:00 AM	30.2	
406	10/9/2013	4:15:00 AM	30.1	
407	10/9/2013	4:50:00 AM	30	
408	10/9/2013	5:25:00 AM	29.7	
409	10/9/2013	6:00:00 AM	29.6	
410	10/9/2013	6:35:00 AM	28.7	
411	10/9/2013	7:10:00 AM	28	
412	10/9/2013	7:45:00 AM	28.3	
413	10/9/2013	8:20:00 AM	28	
414	10/9/2013	8:55:00 AM	28.6	
415	10/9/2013	9:30:00 AM	29.5	
416	10/9/2013	10:05:00 AM	28.9	
417	10/9/2013	10:40:00 AM	29.2	
418	10/9/2013	11:15:00 AM	29.7	
419	10/9/2013	11:50:00 AM	28.8	
420	10/9/2013	12:25:00 PM	29.8	
421	10/9/2013	1:00:00 PM	29.9	
422	10/9/2013	1:35:00 PM	27.9	
423	10/9/2013	2:10:00 PM	26.8	
424	10/9/2013	2:45:00 PM	28	
425	10/9/2013	3:20:00 PM	27.4	
426	10/9/2013	3:55:00 PM	27.4	
427	10/9/2013	4:30:00 PM	27.1	
428	10/9/2013	5:05:00 PM	26.6	
429	10/9/2013	5:40:00 PM	26.7	
430	10/9/2013	6:15:00 PM	27.2	
431	10/9/2013	6:50:00 PM	27.5	
432	10/9/2013	7:25:00 PM	27.5	
433	10/9/2013	8:00:00 PM	27.7	
434	10/9/2013	8:35:00 PM	27.8	
435	10/9/2013	9:10:00 PM	28.3	
436	10/9/2013	9:45:00 PM	28.6	
437	10/9/2013	10:20:00 PM	28.9	
438	10/9/2013	10:55:00 PM	29.1	
439	10/9/2013	11:30:00 PM	29.3	
440	10/10/2013	12:05:00 AM	29.5	
441	10/10/2013	12:40:00 AM	29.6	
442	10/10/2013	1:15:00 AM	29.7	
443	10/10/2013	1:50:00 AM	29.8	
444	10/10/2013	2:25:00 AM	29.9	
445	10/10/2013	3:00:00 AM	30	
446	10/10/2013	3:35:00 AM	30.1	
447	10/10/2013	4:10:00 AM	30.2	
448	10/10/2013	4:45:00 AM	30.2	
449	10/10/2013	5:20:00 AM	30.1	
450	10/10/2013	5:55:00 AM	30.1	
451	10/10/2013	6:30:00 AM	30.1	
452	10/10/2013	7:05:00 AM	30.2	
453	10/10/2013	7:40:00 AM	30.3	
454	10/10/2013	8:15:00 AM	30.4	
455	10/10/2013	8:50:00 AM	30.4	
456	10/10/2013	9:25:00 AM	30.5	
457	10/10/2013	10:00:00 AM	30.5	
458	10/10/2013	10:35:00 AM	30.5	
459	10/10/2013	11:10:00 AM	30.6	
460	10/10/2013	11:45:00 AM	30.6	
461	10/10/2013	12:20:00 PM	30.6	
462	10/10/2013	12:55:00 PM	30.6	
463	10/10/2013	1:30:00 PM	30.6	
464	10/10/2013	2:05:00 PM	30.8	
465	10/10/2013	2:40:00 PM	30.9	
466	10/10/2013	3:15:00 PM	31	
467	10/10/2013	3:50:00 PM	31.1	
468	10/10/2013	4:25:00 PM	31.2	
469	10/10/2013	5:00:00 PM	31.2	
470	10/10/2013	5:35:00 PM	31.3	
471	10/10/2013	6:10:00 PM	31.4	
472	10/10/2013	6:45:00 PM	31.5	
473	10/10/2013	7:20:00 PM	31.5	
474	10/10/2013	7:55:00 PM	31.6	
475	10/10/2013	8:30:00 PM	31.6	
476	10/10/2013	9:05:00 PM	31.7	
477	10/10/2013	9:40:00 PM	31.8	
478	10/10/2013	10:15:00 PM	31.8	
479	10/10/2013	10:50:00 PM	31.8	
480	10/10/2013	11:25:00 PM	31.8	
481	10/11/2013	12:00:00 AM	31.8	
482	10/11/2013	12:35:00 AM	31.9	
483	10/11/2013	1:10:00 AM	31.9	
484	10/11/2013	1:45:00 AM	31.9	
485	10/11/2013	2:20:00 AM	31.9	
486	10/11/2013	2:55:00 AM	31.9	
487	10/11/2013	3:30:00 AM	31.9	
488	10/11/2013	4:05:00 AM	31.9	
489	10/11/2013	4:40:00 AM	31.9	
490	10/11/2013	5:15:00 AM	31.9	
491	10/11/2013	5:50:00 AM	31.9	
492	10/11/2013	6:25:00 AM	31.8	
493	10/11/2013	7:00:00 AM	31.8	
494	10/11/2013	7:35:00 AM	31.8	
495	10/11/2013	8:10:00 AM	31.8	
496	10/11/2013	8:45:00 AM	31.8	
497	10/11/2013	9:20:00 AM	31.8	
498	10/11/2013	9:55:00 AM	31.8	
499	10/11/2013	10:30:00 AM	31.7	
500	10/11/2013	11:05:00 AM	31.7	
501	10/11/2013	11:40:00 AM	31.7	
502	10/11/2013	12:15:00 PM	31.8	
503	10/11/2013	12:50:00 PM	31.8	
504	10/11/2013	1:25:00 PM	31.9	
505	10/11/2013	2:00:00 PM	31.9	
506	10/11/2013	2:35:00 PM	32	
507	10/11/2013	3:10:00 PM	32.1	
508	10/11/2013	3:45:00 PM	32.1	
509	10/11/2013	4:20:00 PM	32.2	
510	10/11/2013	4:55:00 PM	32.2	
511	10/11/2013	5:30:00 PM	32.3	
512	10/11/2013	6:05:00 PM	32.3	
513	10/11/2013	6:40:00 PM	32.4	
514	10/11/2013	7:15:00 PM	32.4	
515	10/11/2013	7:50:00 PM	32.4	
516	10/11/2013	8:25:00 PM	32.4	
517	10/11/2013	9:00:00 PM	32.5	
518	10/11/2013	9:35:00 PM	32.5	
519	10/11/2013	10:10:00 PM	32.5	
520	10/11/2013	10:45:00 PM	32.4	
521	10/11/2013	11:20:00 PM	32.4	
522	10/11/2013	11:55:00 PM	32.4	
523	10/12/2013	12:30:00 AM	32.4	
524	10/12/2013	1:05:00 AM	32.4	
525	10/12/2013	1:40:00 AM	32.4	
526	10/12/2013	2:15:00 AM	32.2	
527	10/12/2013	2:50:00 AM	32.2	
528	10/12/2013	3:25:00 AM	32.2	
529	10/12/2013	4:00:00 AM	32.2	
530	10/12/2013	4:35:00 AM	32.2	
531	10/12/2013	5:10:00 AM	32.2	
532	10/12/2013	5:45:00 AM	32.1	
533	10/12/2013	6:20:00 AM	32.1	
534	10/12/2013	6:55:00 AM	32	
535	10/12/2013	7:30:00 AM	32	
536	10/12/2013	8:05:00 AM	31.9	
537	10/12/2013	8:40:00 AM	31.8	
538	10/12/2013	9:15:00 AM	31.8	
539	10/12/2013	9:50:00 AM	31.8	
540	10/12/2013	10:25:00 AM	31.8	
541	10/12/2013	11:00:00 AM	31.8	
542	10/12/2013	11:35:00 AM	31.8	
543	10/12/2013	12:10:00 PM	31.9	
544	10/12/2013	12:45:00 PM	31.9	
545	10/12/2013	1:20:00 PM	32	
546	10/12/2013	1:55:00 PM	32	
547	10/12/2013	2:30:00 PM	32.1	
548	10/12/2013	3:05:00 PM	32.2	
549	10/12/2013	3:40:00 PM	32.2	
550	10/12/2013	4:15:00 PM	32.2	
551	10/12/2013	4:50:00 PM	32.2	
552	10/12/2013	5:25:00 PM	32.2	
553	10/12/2013	6:00:00 PM	32.2	
554	10/12/2013	6:35:00 PM	32.3	
555	10/12/2013	7:10:00 PM	32.3	
556	10/12/2013	7:45:00 PM	32.4	
557	10/12/2013	8:20:00 PM	32.4	
558	10/12/2013	8:55:00 PM	32.4	
559	10/12/2013	9:30:00 PM	32.3	
560	10/12/2013	10:05:00 PM	32.2	
561	10/12/2013	10:40:00 PM	32.2	
562	10/12/2013	11:15:00 PM	32.2	
563	10/12/2013	11:50:00 PM	32.1	
564	10/13/2013	12:25:00 AM	32.1	
565	10/13/2013	1:00:00 AM	32.1	
566	10/13/2013	1:35:00 AM	32.2	
567	10/13/2013	2:10:00 AM	32.2	
568	10/13/2013	2:45:00 AM	32.2	
569	10/13/2013	3:20:00 AM	32.2	
570	10/13/2013	3:55:00 AM	32.1	
571	10/13/2013	4:30:00 AM	32.2	
572	10/13/2013	5:05:00 AM	32.1	
573	10/13/2013	5:40:00 AM	32.1	
574	10/13/2013	6:15:00 AM	32	
575	10/13/2013	6:50:00 AM	32	
576	10/13/2013	7:25:00 AM	32	
577	10/13/2013	8:00:00 AM	32	
578	10/13/2013	8:35:00 AM	32	
579	10/13/2013	9:10:00 AM	31.9	
580	10/13/2013	9:45:00 AM	31.9	
581	10/13/2013	10:20:00 AM	31.8	
582	10/13/2013	10:55:00 AM	31.8	
583	10/13/2013	11:30:00 AM	31.9	
584	10/13/2013	12:05:00 PM	31.9	
585	10/13/2013	12:40:00 PM	31.9	
586	10/13/2013	1:15:00 PM	31.9	
587	10/13/2013	1:50:00 PM	31.9	
588	10/13/2013	2:25:00 PM	31.9	
589	10/13/2013	3:00:00 PM	31.9	
590	10/13/2013	3:35:00 PM	31.9	
591	10/13/2013	4:10:00 PM	32	
592	10/13/2013	4:45:00 PM	32.2	
593	10/13/2013	5:20:00 PM	32.3	
594	10/13/2013	5:55:00 PM	32.4	
595	10/13/2013	6:30:00 PM	32.4	
596	10/13/2013	7:05:00 PM	32.4	
597	10/13/2013	7:40:00 PM	32.4	
598	10/13/2013	8:15:00 PM	32.4	
599	10/13/2013	8:50:00 PM	32.3	
600	10/13/2013	9:25:00 PM	32.3	
601	10/13/2013	10:00:00 PM	32.2	
602	10/13/2013	10:35:00 PM	32.2	
603	10/13/2013	11:10:00 PM	32.2	
604	10/13/2013	11:45:00 PM	32.2	
605	10/14/2013	12:20:00 AM	32.2	
606	10/14/2013	12:55:00 AM	32.1	
607	10/14/2013	1:30:00 AM	32	
608	10/14/2013	2:05:00 AM	32	
609	10/14/2013	2:40:00 AM	32	
610	10/14/2013	3:15:00 AM	32	
611	10/14/2013	3:50:00 AM	31.9	
612	10/14/2013	4:25:00 AM	31.8	
