2.48	13.438	32.985	5.44
2.48	13.433	32.932	5.47
2.58	13.417	32.886	5.62
2.58	13.41	32.913	5.66
2.88	13.396	32.88	5.69
7.54	13.379	32.942	5.72
14.39	13.313	32.892	5.73
19.36	12.557	32.728	5.68
21.24	10.755	32.567	5.41
22.73	10.405	32.67	5.23
25.71	10.001	32.724	5.07
26.5	10.061	32.658	5.04
29.98	9.774	32.778	4.97
32.86	9.683	32.819	4.9
33.05	9.68	32.82	4.9
35.83	9.684	32.885	4.84
39.7	9.788	32.993	4.61
41.29	9.823	33.024	4.53
42.98	9.886	33.062	4.45
46.55	9.965	33.15	4.29
49.13	10.133	33.325	3.92
53	10.328	33.387	3.63
58.16	10.307	33.423	3.51
61.44	10.25	33.451	3.38
63.13	10.196	33.479	3.24
66.4	10.117	33.512	3.09
74.54	10.026	33.547	2.93
82.38	9.914	33.596	2.76
89.72	9.856	33.619	2.65
97.16	9.828	33.625	2.62
103.11	9.821	33.626	2.61
106.49	9.821	33.628	2.6
108.77	9.822	33.629	2.59
110.66	9.822	33.631	2.57
112.34	9.795	33.643	2.56
114.13	9.726	33.67	2.48
115.91	9.669	33.684	2.42
117.9	9.639	33.704	2.36
119.78	9.634	33.707	2.34
121.57	9.63	33.708	2.33
123.45	9.627	33.708	2.33
125.04	9.624	33.711	2.32
126.53	9.623	33.71	2.32
128.51	9.611	33.719	2.31
129.6	9.604	33.723	2.29
130.4	9.594	33.729	2.29
131.79	9.576	33.735	2.27
133.08	9.575	33.736	2.25
134.37	9.571	33.737	2.25
135.46	9.569	33.739	2.25
137.34	9.563	33.742	2.24
139.33	9.546	33.749	2.23
141.41	9.539	33.75	2.22
143.39	9.534	33.751	2.22
145.68	9.521	33.755	2.21
148.85	9.459	33.783	2.17
151.13	9.428	33.801	2.12
152.82	9.38	33.803	2.09
154.21	9.348	33.806	2.06
155.5	9.351	33.812	2.05
156.88	9.339	33.82	2.04
157.78	9.337	33.823	2.04
157.68	9.339	33.823	2.04
157.38	9.338	33.823	2.04
157.58	9.339	33.823	2.04
157.98	9.337	33.823	2.04
159.07	9.333	33.826	2.04
160.75	9.323	33.829	2.04
162.14	9.313	33.828	2.04
163.53	9.276	33.833	2.04
164.52	9.247	33.842	2.02
164.42	9.275	33.834	2.02
164.52	9.267	33.838	2.02
164.13	9.264	33.838	2.02
163.53	9.257	33.84	2.02
163.33	9.258	33.838	2.01
163.23	9.256	33.842	2.01
162.64	9.259	33.841	2.02
162.24	9.261	33.842	2.02
161.94	9.262	33.838	2.01
161.55	9.291	33.827	2.02
161.65	9.282	33.834	2.02
162.34	9.261	33.843	2.02
163.43	9.231	33.845	2
164.22	9.212	33.853	1.98
164.22	9.211	33.851	1.97
164.32	9.219	33.85	1.97
164.22	9.221	33.849	1.97
164.22	9.209	33.853	1.97
164.22	9.212	33.852	1.97
164.13	9.22	33.848	1.97
164.42	9.222	33.845	1.97
164.42	9.225	33.845	1.97
164.62	9.219	33.851	1.97
165.02	9.214	33.85	1.97
165.61	9.195	33.854	1.97
165.71	9.188	33.857	1.96
166.11	9.201	33.854	1.97
166.61	9.201	33.856	1.97
167.6	9.172	33.86	1.95
168.49	9.144	33.868	1.94
169.09	9.139	33.865	1.93
169.38	9.139	33.861	1.93
169.48	9.137	33.864	1.93
170.08	9.133	33.866	1.93
170.18	9.136	33.864	1.93
170.18	9.155	33.853	1.93
170.47	9.136	33.865	1.93
170.77	9.134	33.86	1.93
170.97	9.125	33.868	1.93
171.66	9.118	33.87	1.92
171.96	9.119	33.867	1.92
172.66	9.11	33.867	1.92
172.85	9.104	33.87	1.92
173.35	9.103	33.872	1.92
173.05	9.102	33.872	1.92
172.56	9.101	33.872	1.92
172.16	9.094	33.871	1.92
171.86	9.123	33.869	1.92
171.47	9.135	33.868	1.93
170.87	9.148	33.865	1.93
170.18	9.166	33.86	1.94
168.59	9.175	33.859	1.95
167.6	9.188	33.855	1.96
166.41	9.203	33.854	1.97
164.42	9.231	33.845	1.98
163.93	9.272	33.833	2.02
163.63	9.285	33.829	2.04
163.03	9.293	33.829	2.04
162.34	9.299	33.827	2.04
161.75	9.302	33.829	2.04
161.75	9.304	33.828	2.04
162.44	9.3	33.829	2.04
162.74	9.293	33.83	2.04
163.13	9.288	33.83	2.04
164.03	9.265	33.832	2.03
164.62	9.244	33.841	2.02
165.51	9.235	33.845	2
166.21	9.226	33.848	1.99
166.7	9.223	33.848	1.98
167.3	9.213	33.848	1.98
167.89	9.203	33.849	1.97
168.49	9.196	33.853	1.97
169.09	9.187	33.855	1.96
169.18	9.179	33.858	1.95
169.58	9.18	33.857	1.95
169.48	9.181	33.857	1.96
169.78	9.179	33.859	1.95
170.08	9.161	33.863	1.95
169.88	9.166	33.862	1.95
169.68	9.176	33.862	1.95
169.58	9.184	33.855	1.95
169.38	9.19	33.852	1.95
169.18	9.195	33.855	1.96
168.99	9.195	33.854	1.96
169.28	9.187	33.855	1.96
169.58	9.19	33.855	1.96
169.98	9.192	33.854	1.96
170.28	9.183	33.856	1.96
170.77	9.189	33.852	1.96
171.07	9.196	33.847	1.96
171.37	9.194	33.853	1.96
171.56	9.203	33.856	1.97
171.76	9.2	33.854	1.96
171.76	9.187	33.855	1.96
171.76	9.188	33.855	1.96
171.86	9.188	33.858	1.95
171.76	9.187	33.865	1.95
171.56	9.185	33.862	1.95
171.47	9.182	33.856	1.95
171.47	9.188	33.852	1.95
171.37	9.188	33.855	1.95
171.27	9.182	33.863	1.95
170.97	9.201	33.857	1.95
170.97	9.229	33.849	1.95
170.77	9.196	33.85	1.95
170.47	9.189	33.862	1.95
170.47	9.212	33.846	1.95
170.28	9.209	33.845	1.95
170.08	9.194	33.851	1.95
169.98	9.179	33.857	1.95
169.68	9.184	33.856	1.95
169.58	9.207	33.849	1.95
169.38	9.187	33.852	1.95
169.18	9.187	33.856	1.95
169.18	9.198	33.858	1.95
169.09	9.218	33.856	1.95
168.89	9.198	33.855	1.95
168.69	9.195	33.855	1.95
168.49	9.22	33.87	1.95
168.59	9.198	33.863	1.95
168.39	9.182	33.868	1.95
168.29	9.197	33.85	1.95
168.09	9.196	33.854	1.95
167.89	9.193	33.859	1.95
167.7	9.189	33.858	1.95
167.7	9.184	33.858	1.95
167.5	9.178	33.858	1.95
167.3	9.169	33.859	1.94
167.4	9.162	33.864	1.94
167.5	9.169	33.86	1.94
167.5	9.17	33.86	1.95
167.2	9.178	33.859	1.95
167	9.176	33.856	1.94
167	9.17	33.858	1.94
167.89	9.164	33.862	1.94
169.18	9.161	33.861	1.95
169.18	9.148	33.867	1.93
168.09	9.168	33.859	1.94
167.4	9.177	33.857	1.95
167.7	9.178	33.857	1.95
168.49	9.168	33.861	1.95
