2.98	14.276	33.005	5.8
7.84	14.278	33.011	5.79
13.9	14.278	33.014	5.79
12.51	14.276	33.015	5.78
12.01	14.277	33.014	5.79
16.38	14.276	33.015	5.78
17.57	14.271	33.017	5.77
20.75	14.265	33.016	5.77
20.55	14.266	33.015	5.77
24.02	14.249	33.018	5.76
26.7	14.235	33.017	5.75
30.77	14.208	33.023	5.73
29.68	14.215	33.023	5.73
33.45	14.204	33.022	5.73
36.73	14.19	33.018	5.72
36.73	14.127	33.035	5.69
39.01	14.083	33.037	5.65
41.19	14.075	33.024	5.64
43.08	13.932	33.024	5.6
46.35	13.444	33.031	5.41
51.42	12.854	33.159	4.95
55.09	12.397	33.154	4.68
59.95	12.166	33.232	4.45
64.71	12.064	33.231	4.38
70.07	11.731	33.301	4.15
74.64	11.615	33.319	4.02
79.4	11.065	33.303	3.85
84.66	10.392	33.463	3.57
89.03	10.091	33.539	3.31
93.99	9.893	33.578	3.19
99.84	9.722	33.642	3.04
107.58	9.547	33.691	2.92
114.13	9.513	33.707	2.85
118.99	9.387	33.746	2.78
123.16	9.27	33.787	2.7
127.12	9.239	33.817	2.64
130.4	9.18	33.852	2.57
132.68	9.147	33.874	2.52
134.07	9.141	33.88	2.51
133.87	9.143	33.875	2.5
135.26	9.139	33.872	2.5
137.74	9.135	33.878	2.5
140.42	9.123	33.885	2.48
142.6	9.121	33.885	2.47
143.89	9.121	33.888	2.47
145.77	9.119	33.888	2.46
147.56	9.119	33.893	2.46
148.75	9.118	33.891	2.46
149.74	9.117	33.892	2.45
149.64	9.117	33.891	2.45
149.35	9.12	33.89	2.45
148.95	9.125	33.887	2.45
148.85	9.125	33.89	2.45
148.85	9.154	33.884	2.45
148.75	9.127	33.886	2.45
148.45	9.121	33.892	2.45
148.35	9.12	33.89	2.45
149.15	9.107	33.899	2.44
150.44	9.104	33.899	2.44
151.92	9.102	33.901	2.43
153.51	9.099	33.904	2.43
155.6	9.094	33.907	2.42
155.99	9.092	33.909	2.42
157.28	9.093	33.908	2.41
157.48	9.095	33.907	2.41
157.38	9.095	33.907	2.42
156.98	9.093	33.909	2.41
156.79	9.096	33.908	2.41
156.29	9.098	33.906	2.41
155.99	9.105	33.906	2.41
155.69	9.102	33.902	2.41
155.4	9.098	33.908	2.41
155.1	9.095	33.908	2.41
154.7	9.098	33.907	2.41
154.4	9.098	33.907	2.41
154.01	9.099	33.905	2.41
153.61	9.107	33.902	2.41
153.31	9.097	33.907	2.41
153.91	9.086	33.911	2.41
155.5	9.066	33.926	2.39
157.08	9.053	33.933	2.37
158.97	9.037	33.941	2.35
161.45	9.014	33.952	2.31
163.63	9.005	33.956	2.29
165.61	9	33.96	2.28
167.6	8.988	33.968	2.25
169.48	8.978	33.986	2.19
171.37	8.977	33.993	2.15
173.65	8.974	33.997	2.13
175.83	8.969	34.002	2.11
178.41	8.963	34.006	2.1
180.99	8.949	34.015	2.07
183.57	8.929	34.024	2.04
186.05	8.902	34.036	1.99
188.43	8.886	34.042	1.96
190.31	8.871	34.048	1.93
192.19	8.864	34.053	1.91
194.28	8.854	34.051	1.91
196.56	8.842	34.052	1.89
198.54	8.833	34.053	1.88
200.92	8.818	34.056	1.87
203.3	8.814	34.056	1.87
205.48	8.811	34.056	1.87
207.67	8.806	34.056	1.86
208.86	8.801	34.058	1.86
209.15	8.796	34.059	1.85
209.35	8.793	34.059	1.85
209.45	8.791	34.062	1.85
209.55	8.791	34.063	1.85
209.55	8.791	34.06	1.85
209.65	8.791	34.061	1.84
209.55	8.79	34.06	1.84
209.65	8.791	34.059	1.84
209.45	8.807	34.055	1.84
209.35	8.828	34.073	1.84
209.25	8.819	34.062	1.84
209.05	8.808	34.063	1.84
208.95	8.803	34.06	1.85
208.76	8.807	34.059	1.84
209.15	8.8	34.055	1.85
211.24	8.771	34.062	1.83
213.91	8.737	34.06	1.82
216.89	8.711	34.065	1.81
219.57	8.686	34.067	1.8
222.24	8.632	34.069	1.78
224.33	8.607	34.072	1.77
226.41	8.548	34.08	1.74
228.09	8.54	34.086	1.71
229.68	8.505	34.089	1.69
231.46	8.454	34.101	1.64
233.15	8.445	34.104	1.63
235.13	8.439	34.104	1.62
237.02	8.436	34.106	1.62
239	8.436	34.103	1.62
240.98	8.427	34.103	1.62
242.97	8.409	34.105	1.61
245.15	8.382	34.105	1.61
247.13	8.361	34.11	1.6
249.11	8.346	34.11	1.59
251.2	8.341	34.108	1.59
253.08	8.331	34.109	1.58
254.86	8.304	34.109	1.57
256.35	8.267	34.112	1.55
258.53	8.233	34.108	1.55
260.71	8.214	34.113	1.54
262.8	8.216	34.111	1.54
264.68	8.216	34.109	1.54
266.96	8.216	34.114	1.54
268.94	8.22	34.113	1.54
271.42	8.205	34.11	1.53
273.9	8.2	34.113	1.53
276.48	8.179	34.113	1.52
277.27	8.176	34.114	1.52
276.77	8.175	34.112	1.52
278.76	8.168	34.113	1.52
281.14	8.128	34.11	1.5
283.12	8.071	34.117	1.47
285	8.055	34.12	1.45
285.89	8.053	34.122	1.44
285.89	8.057	34.121	1.44
286.29	8.052	34.121	1.44
287.48	8.02	34.123	1.42
288.77	7.985	34.127	1.41
290.75	7.98	34.127	1.4
292.64	7.977	34.127	1.4
294.82	7.942	34.126	1.38
297.2	7.913	34.131	1.36
298.58	7.913	34.13	1.36
298.88	7.909	34.13	1.36
299.28	7.905	34.13	1.36
299.67	7.894	34.13	1.35
299.97	7.885	34.133	1.35
300.47	7.872	34.138	1.35
300.96	7.871	34.131	1.34
301.26	7.867	34.134	1.34
301.76	7.863	34.134	1.34
302.05	7.866	34.135	1.34
302.45	7.859	34.127	1.34
302.85	7.851	34.126	1.33
303.24	7.833	34.134	1.32
303.64	7.833	34.137	1.32
304.03	7.83	34.133	1.32
304.43	7.825	34.136	1.32
304.93	7.82	34.136	1.32
305.42	7.815	34.135	1.31
306.02	7.807	34.135	1.31
306.51	7.795	34.136	1.3
307.11	7.791	34.137	1.3
308.5	7.784	34.136	1.3
308.69	7.783	34.134	1.29
309.09	7.768	34.139	1.29
309.49	7.755	34.14	1.29
310.78	7.742	34.135	1.28
313.15	7.692	34.139	1.26
316.03	7.652	34.142	1.24
319	7.633	34.141	1.23
321.78	7.595	34.142	1.21
324.55	7.569	34.147	1.19
327.03	7.525	34.148	1.18
329.81	7.504	34.153	1.15
332.28	7.496	34.15	1.15
334.96	7.482	34.151	1.15
337.34	7.465	34.153	1.13
340.01	7.446	34.155	1.12
342.49	7.43	34.155	1.12
344.77	7.409	34.156	1.1
346.55	7.401	34.156	1.1
348.14	7.389	34.156	1.09
349.63	7.376	34.157	1.08
350.82	7.362	34.159	1.07
351.81	7.337	34.161	1.06
353.19	7.306	34.163	1.03
354.68	7.289	34.164	1.02
355.37	7.288	34.161	1.01
353.29	7.295	34.162	1.02
352.9	7.295	34.164	1.02
354.18	7.287	34.166	1.01
355.67	7.281	34.164	1.01
357.36	7.26	34.164	1
359.34	7.238	34.168	0.98
360.82	7.232	34.168	0.98
363.1	7.229	34.168	0.97
365.18	7.222	34.168	0.97
366.27	7.198	34.17	0.95
367.07	7.178	34.174	0.94
368.85	7.174	34.172	0.94
370.54	7.17	34.173	0.94
372.32	7.161	34.172	0.93
374.4	7.147	34.176	0.92
376.58	7.139	34.177	0.91
379.16	7.132	34.179	0.91
381.93	7.109	34.175	0.9
384.41	7.073	34.18	0.88
386.88	7.051	34.179	0.87
388.67	7.028	34.182	0.86
390.45	7.01	34.183	0.85
392.53	7.006	34.183	0.84
394.51	6.981	34.183	0.84
395.31	6.974	34.186	0.83
395.7	6.969	34.181	0.83
397.09	6.959	34.182	0.82
398.68	6.947	34.186	0.81
400.56	6.933	34.186	0.81
403.03	6.925	34.187	0.8
405.02	6.923	34.187	0.8
406.5	6.923	34.188	0.8
407.39	6.926	34.184	0.8
408.48	6.924	34.185	0.8
409.67	6.911	34.184	0.79
410.46	6.899	34.186	0.78
409.38	6.905	34.186	0.78
407.29	6.91	34.186	0.79
404.62	6.912	34.187	0.79
404.22	6.918	34.189	0.79
404.12	6.919	34.188	0.79
404.52	6.92	34.188	0.79
405.41	6.921	34.188	0.79
406.11	6.923	34.187	0.79
406.9	6.921	34.187	0.79
407.89	6.919	34.187	0.79
408.78	6.912	34.189	0.79
409.57	6.91	34.186	0.79
410.37	6.898	34.187	0.79
412.74	6.882	34.187	0.78
415.02	6.855	34.188	0.77
416.9	6.826	34.191	0.75
419.38	6.82	34.19	0.75
421.07	6.806	34.191	0.75
422.45	6.791	34.191	0.74
422.85	6.793	34.192	0.74
423.34	6.798	34.19	0.74
423.64	6.804	34.189	0.74
424.04	6.793	34.191	0.74
424.93	6.788	34.19	0.73
425.32	6.78	34.194	0.73
426.41	6.765	34.189	0.73
428	6.747	34.192	0.72
428.4	6.748	34.194	0.72
428.99	6.75	34.193	0.72
431.37	6.743	34.191	0.72
433.55	6.713	34.193	0.71
436.32	6.655	34.202	0.68
438.8	6.635	34.204	0.65
441.27	6.627	34.205	0.65
443.85	6.619	34.207	0.64
445.63	6.616	34.209	0.64
448.01	6.597	34.21	0.63
449.5	6.583	34.211	0.61
451.77	6.57	34.214	0.61
453.95	6.562	34.214	0.6
456.03	6.557	34.218	0.6
