3.97	12.416	32.735	4.94
8.44	12.425	32.744	5.57
10.52	12.429	32.75	5.57
11.22	12.431	32.754	5.58
14.49	12.411	32.763	5.57
19.36	12.301	32.771	5.56
24.12	11.959	32.879	5.41
27	11.881	32.901	5.34
29.48	11.801	32.985	5.17
30.47	11.694	33.056	4.93
32.56	11.372	33.221	4.54
37.22	10.698	33.478	3.74
38.31	10.53	33.517	3.31
36.63	10.563	33.507	3.31
36.53	10.571	33.503	3.31
37.42	10.546	33.504	3.29
38.22	10.531	33.513	3.27
39.6	10.528	33.513	3.27
44.57	10.319	33.576	3.11
49.13	10.088	33.673	2.75
53.2	10.111	33.695	2.57
58.46	10.058	33.727	2.48
62.63	10.02	33.738	2.41
66.6	9.949	33.76	2.36
71.56	9.69	33.744	2.39
77.51	9.547	33.785	2.41
82.97	9.366	33.801	2.47
87.83	9.344	33.802	2.46
91.01	9.336	33.806	2.44
95.97	9.34	33.845	2.34
102.92	9.325	33.902	2.19
110.85	9.25	33.913	2.12
117.6	9.26	33.903	2.11
123.45	8.985	33.899	2.18
128.12	8.869	33.913	2.31
133.47	8.842	33.941	2.3
138.43	8.898	33.987	2.1
142.4	8.922	33.987	1.97
140.02	8.938	33.999	1.96
142.1	8.964	34.004	1.9
148.45	9.026	34.034	1.74
154.6	9.012	34.052	1.59
159.56	8.929	34.068	1.54
163.73	8.785	34.089	1.49
168.19	8.685	34.087	1.48
172.66	8.67	34.086	1.48
178.11	8.621	34.086	1.47
184.66	8.462	34.071	1.54
193.68	8.382	34.073	1.62
201.52	8.351	34.087	1.5
208.26	8.097	34.061	1.57
214.31	7.899	34.049	1.69
222.24	7.798	34.059	1.61
229.48	7.75	34.066	1.55
236.52	7.722	34.074	1.5
243.26	7.696	34.087	1.41
250.01	7.632	34.086	1.4
258.14	7.564	34.082	1.38
267.16	7.49	34.097	1.31
275.88	7.448	34.12	1.16
284.31	7.314	34.119	1.1
293.83	7.19	34.128	1.07
302.94	7.126	34.147	0.94
312.06	7.075	34.153	0.89
321.18	7.055	34.159	0.85
330.2	7	34.165	0.82
339.32	6.954	34.176	0.76
348.54	6.952	34.184	0.72
357.85	6.91	34.192	0.68
366.47	6.84	34.19	0.66
375.69	6.732	34.187	0.64
384.7	6.649	34.185	0.63
393.62	6.618	34.183	0.62
402.64	6.579	34.187	0.61
411.75	6.557	34.194	0.58
420.77	6.497	34.196	0.56
429.88	6.38	34.197	0.54
438.5	6.304	34.199	0.52
446.82	6.251	34.201	0.5
455.74	6.18	34.205	0.48
464.65	6.118	34.209	0.47
473.86	6.075	34.211	0.46
483.17	6.022	34.215	0.44
492.48	5.952	34.222	0.42
501.89	5.846	34.23	0.39
510.4	5.807	34.231	0.38
519.71	5.779	34.233	0.37
529.02	5.751	34.236	0.36
538.33	5.73	34.238	0.35
547.63	5.672	34.238	0.35
556.84	5.58	34.241	0.34
566.15	5.53	34.246	0.32
575.15	5.47	34.244	0.31
584.26	5.415	34.247	0.3
592.87	5.396	34.257	0.29
602.38	5.361	34.26	0.28
