2.18	12.652	33.539	6.2
2.08	12.675	33.536	6.31
3.47	12.637	33.491	6.85
8.04	11.689	33.586	6.4
11.12	11.361	33.608	5.78
11.02	11.378	33.606	5.76
14.39	11.118	33.601	5.55
17.17	10.947	33.62	5.14
20.15	10.796	33.619	4.81
21.94	10.756	33.615	4.7
24.22	10.71	33.604	4.63
24.82	10.682	33.602	4.57
26.4	10.639	33.595	4.52
28.39	10.575	33.59	4.43
29.38	10.539	33.59	4.36
27.5	10.589	33.593	4.38
25.91	10.641	33.596	4.49
27.69	10.587	33.593	4.44
29.58	10.544	33.591	4.38
31.96	10.416	33.577	4.25
34.44	10.301	33.592	4.03
36.23	10.229	33.588	3.92
38.31	10.207	33.595	3.86
40.2	10.178	33.61	3.79
42.19	10.156	33.64	3.72
42.19	10.151	33.637	3.7
44.96	10.062	33.641	3.61
49.63	9.94	33.642	3.5
53.2	9.863	33.64	3.47
55.48	9.823	33.643	3.43
54.89	9.829	33.643	3.4
54.79	9.837	33.643	3.43
54.59	9.83	33.645	3.42
53.3	9.844	33.642	3.43
52.01	9.871	33.64	3.47
51.02	9.88	33.642	3.48
50.72	9.882	33.642	3.48
56.38	9.753	33.653	3.37
64.61	9.521	33.679	3.05
71.96	9.294	33.696	2.7
77.71	9.168	33.734	2.53
83.57	9.023	33.767	2.31
89.52	8.952	33.795	2.17
95.38	8.908	33.82	2.09
100.93	8.896	33.825	2.07
106.89	8.807	33.841	2.14
113.53	8.692	33.846	2.23
120.08	8.611	33.857	2.18
123.65	8.567	33.859	2.14
126.73	8.56	33.862	2.15
132.28	8.565	33.873	2.12
138.83	8.592	33.901	1.94
146.07	8.56	33.922	1.82
153.02	8.552	33.932	1.76
156.09	8.555	33.938	1.71
160.65	8.536	33.967	1.54
165.42	8.528	33.98	1.42
169.38	8.53	33.983	1.38
174.24	8.533	33.985	1.35
179.8	8.501	33.989	1.33
187.63	8.476	33.992	1.3
195.67	8.434	33.997	1.27
203.4	8.412	33.997	1.25
212.62	8.399	33.996	1.25
222.44	8.361	33.993	1.25
232.26	8.232	33.985	1.3
241.97	8.101	33.978	1.3
250.6	8.044	33.982	1.28
259.03	7.982	33.98	1.26
267.55	7.945	33.979	1.25
274.69	7.898	33.978	1.23
282.23	7.826	33.989	1.19
288.47	7.787	33.99	1.17
294.52	7.761	33.99	1.16
302.05	7.714	33.988	1.13
310.97	7.632	33.989	1.1
320.29	7.521	33.999	1.05
323.07	7.519	33.995	1.03
327.62	7.475	34	1.02
329.71	7.478	34	1.01
329.61	7.466	34	1.01
328.52	7.456	34.001	1.01
330.3	7.452	34.002	1.01
329.41	7.451	34.001	1.01
329.9	7.453	34	1
330	7.453	34.001	1
328.12	7.454	34.001	1.01
329.51	7.448	34.002	1
329.9	7.446	34.002	1
329.71	7.447	34.001	1
329.51	7.449	34	1
329.51	7.447	34	1
328.71	7.451	34	1
327.82	7.455	34.001	1
327.33	7.456	34.002	1
326.14	7.453	34.001	1
327.23	7.454	34	1
329.61	7.447	34	1
334.56	7.42	34.002	1
339.52	7.409	34.002	0.99
345.17	7.339	33.999	0.97
352.2	7.254	33.999	0.94
358.64	7.217	34.004	0.91
365.38	7.204	34.003	0.91
372.12	7.161	34.005	0.89
378.46	7.125	34.007	0.88
381.24	7.133	34.004	0.87
382.43	7.099	34.008	0.86
384.01	7.092	34.012	0.86
385.89	7.099	34.01	0.86
387.68	7.074	34.016	0.85
389.56	7.055	34.017	0.84
391.94	7.043	34.017	0.84
393.92	7.035	34.013	0.83
396.2	7.018	34.014	0.83
398.38	6.991	34.016	0.82
400.56	6.977	34.011	0.83
402.64	6.955	34.007	0.83
404.62	6.907	34.004	0.83
406.7	6.815	33.992	0.84
409.08	6.742	33.995	0.85
410.96	6.664	33.978	0.86
413.14	6.628	33.978	0.86
415.42	6.608	33.982	0.87
417.6	6.57	33.982	0.85
419.88	6.547	33.989	0.83
422.06	6.52	33.938	0.82
424.14	6.504	33.92	0.8
426.12	6.503	33.978	0.8
428	6.5	33.987	0.8
430.28	6.492	33.992	0.78
432.56	6.49	33.997	0.77
434.64	6.49	33.997	0.75
436.52	6.493	33.997	0.74
438.1	6.492	34	0.74
440.18	6.499	34.003	0.72
441.37	6.505	34.002	0.71
442.07	6.504	34.005	0.71
443.75	6.503	34.004	0.72
443.75	6.503	34.004	0.72
444.15	6.505	34.005	0.71
444.74	6.506	34.003	0.71
444.54	6.506	34.005	0.71
448.31	6.501	34.007	0.71
454.84	6.5	34.007	0.71
463.06	6.504	34.012	0.69
470.89	6.404	34.024	0.64
478.52	6.33	34.029	0.6
486.93	6.274	34.035	0.56
495.35	6.226	34.042	0.53
501.49	6.206	34.043	0.5
501.99	6.213	34.044	0.51
501.1	6.208	34.039	0.5
500.9	6.207	34.04	0.5
501.29	6.206	34.039	0.5
503.47	6.188	34.047	0.49
507.33	6.155	34.05	0.48
512.28	6.127	34.05	0.46
520.21	6.103	34.051	0.45
529.22	6.062	34.053	0.44
537.73	5.997	34.056	0.42
541.3	6.031	34.058	0.42
542.09	6.013	34.053	0.42
542.58	5.997	34.058	0.42
545.26	5.985	34.052	0.41
545.45	5.979	34.059	0.41
545.36	5.98	34.052	0.41
544.66	5.986	34.049	0.41
544.17	5.985	34.053	0.41
544.96	5.98	34.057	0.41
547.83	5.963	34.054	0.41
552.09	5.91	34.061	0.4
556.54	5.893	34.06	0.39
557.14	5.892	34.06	0.39
559.81	5.867	34.066	0.38
565.26	5.812	34.066	0.37
570.4	5.775	34.066	0.35
576.74	5.7	34.07	0.34
581.79	5.684	34.074	0.33
584.06	5.686	34.07	0.32
585.35	5.686	34.073	0.32
584.76	5.684	34.071	0.32
585.35	5.684	34.075	0.32
587.83	5.685	34.079	0.32
591.59	5.648	34.077	0.31
595.94	5.599	34.088	0.3
600.1	5.579	34.096	0.28
604.06	5.574	34.095	0.27
608.12	5.572	34.098	0.27
612.17	5.564	34.103	0.27
615.64	5.54	34.107	0.25
615.74	5.547	34.11	0.25
616.13	5.541	34.113	0.25
616.13	5.538	34.111	0.25
615.94	5.537	34.113	0.24
615.54	5.543	34.111	0.24
615.74	5.537	34.114	0.24
619.89	5.514	34.117	0.24
622.47	5.493	34.115	0.23
623.66	5.484	34.121	0.23
625.04	5.475	34.124	0.23
625.93	5.476	34.118	0.23
625.83	5.484	34.111	0.23
625.83	5.486	34.114	0.23
625.93	5.479	34.116	0.23
625.54	5.478	34.123	0.23
626.43	5.479	34.112	0.23
626.72	5.475	34.113	0.23
628.41	5.459	34.119	0.23
629.89	5.444	34.122	0.23
631.57	5.431	34.122	0.22
633.55	5.41	34.131	0.22
636.42	5.397	34.128	0.22
639.39	5.387	34.124	0.22
642.46	5.382	34.127	0.22
644.73	5.375	34.126	0.22
646.91	5.365	34.131	0.22
649.29	5.33	34.124	0.21
651.07	5.273	34.132	0.21
653.44	5.262	34.138	0.21
655.42	5.259	34.137	0.2
655.72	5.261	34.141	0.2
655.52	5.263	34.135	0.2
656.02	5.26	34.134	0.2
657.6	5.247	34.138	0.2
660.17	5.216	34.138	0.2
663.73	5.192	34.139	0.2
666.21	5.187	34.144	0.2
666.21	5.187	34.136	0.2
666.7	5.188	34.136	0.19
666.7	5.197	34.13	0.2
666.9	5.198	34.132	0.2
666.9	5.194	34.135	0.19
666.5	5.192	34.139	0.2
666.11	5.192	34.134	0.2
665.81	5.194	34.135	0.19
665.42	5.193	34.132	0.19
664.92	5.192	34.135	0.2
663.93	5.192	34.135	0.2
663.93	5.192	34.137	0.19
663.63	5.194	34.138	0.2
663.44	5.193	34.136	0.2
663.14	5.189	34.139	0.2
662.74	5.194	34.135	0.2
662.84	5.191	34.136	0.2
662.84	5.192	34.133	0.2
663.63	5.183	34.139	0.2
664.43	5.181	34.137	0.2
666.31	5.183	34.139	0.2
669.08	5.177	34.134	0.2
672.74	5.163	34.136	0.2
673.63	5.151	34.141	0.19
674.12	5.143	34.138	0.19
675.51	5.137	34.141	0.19
675.9	5.139	34.144	0.19
676.4	5.14	34.139	0.19
676.99	5.14	34.136	0.19
677.78	5.141	34.139	0.19
678.38	5.14	34.141	0.19
679.27	5.135	34.143	0.19
679.57	5.136	34.141	0.19
681.64	5.134	34.147	0.19
682.34	5.134	34.139	0.19
682.63	5.137	34.138	0.19
682.73	5.134	34.143	0.19
682.04	5.128	34.141	0.19
682.63	5.127	34.146	0.19
683.82	5.123	34.142	0.19
683.92	5.122	34.142	0.19
683.92	5.123	34.141	0.19
685.8	5.116	34.146	0.19
687.68	5.108	34.145	0.19
689.26	5.104	34.146	0.19
692.23	5.1	34.146	0.19
695.4	5.084	34.146	0.19
698.26	5.074	34.151	0.19
701.03	5.06	34.15	0.19
703.8	5.053	34.152	0.19
706.87	5.042	34.152	0.18
710.14	5.033	34.16	0.18
712.91	5.027	34.157	0.19
716.67	5.017	34.162	0.19
720.42	4.999	34.161	0.19
723.89	4.993	34.166	0.19
727.05	4.987	34.163	0.19
730.32	4.986	34.163	0.18
734.77	4.981	34.163	0.18
738.72	4.969	34.166	0.18
742.78	4.952	34.163	0.18
746.34	4.891	34.164	0.17
749.31	4.875	34.167	0.17
752.87	4.855	34.167	0.17
757.32	4.814	34.172	0.17
760.39	4.802	34.171	0.17
763.15	4.799	34.174	0.17
765.92	4.787	34.173	0.18
768.3	4.763	34.175	0.17
769.68	4.761	34.175	0.17
771.36	4.758	34.175	0.17
773.14	4.756	34.174	0.17
776.51	4.749	34.176	0.17
779.57	4.748	34.179	0.18
782.44	4.745	34.182	0.18
785.7	4.732	34.183	0.18
789.16	4.713	34.187	0.18
791.93	4.704	34.187	0.18
794.11	4.697	34.188	0.19
797.17	4.69	34.19	0.19
800.54	4.688	34.19	0.19
803.9	4.662	34.195	0.19
807.36	4.654	34.194	0.19
812.01	4.647	34.196	0.19
816.55	4.641	34.196	0.19
819.22	4.635	34.196	0.19
821.99	4.623	34.197	0.19
825.45	4.612	34.198	0.19
829.31	4.581	34.202	0.2
832.57	4.568	34.2	0.2
835.64	4.55	34.201	0.2
839.2	4.525	34.205	0.2
842.76	4.516	34.205	0.2
844.44	4.516	34.206	0.2
847.2	4.511	34.204	0.2
850.27	4.501	34.205	0.2
854.03	4.496	34.205	0.2
859.56	4.483	34.207	0.2
864.9	4.473	34.207	0.2
870.44	4.456	34.208	0.2
876.07	4.412	34.215	0.21
881.9	4.385	34.217	0.21
887.54	4.363	34.217	0.21
893.27	4.347	34.221	0.22
899.4	4.334	34.221	0.22
905.82	4.326	34.223	0.23
911.95	4.32	34.224	0.22
915.9	4.32	34.222	0.23
920.15	4.319	34.221	0.23
923.61	4.302	34.225	0.23
927.47	4.292	34.225	0.24
932.6	4.269	34.228	0.24
938.83	4.252	34.23	0.24
945.25	4.248	34.228	0.25
951.38	4.236	34.233	0.25
957.51	4.234	34.234	0.25
963.63	4.211	34.233	0.26
969.76	4.176	34.24	0.27
975.98	4.145	34.241	0.28
982.01	4.13	34.244	0.28
988.04	4.117	34.244	0.29
993.86	4.114	34.245	0.29
999.5	4.071	34.248	0.29
1005.62	4.046	34.252	0.3
1011.84	4.018	34.255	0.3
1015.1	4.006	34.255	0.31
1013.52	4.005	34.256	0.31
1014.81	4.003	34.253	0.31
1015.8	3.998	34.256	0.31
1016.98	3.994	34.255	0.31
1017.18	3.994	34.253	0.31
1017.77	3.982	34.257	0.32
1017.67	3.984	34.258	0.31
1018.27	3.981	34.256	0.31
1019.35	3.981	34.257	0.32
1020.24	3.985	34.257	0.31
1021.53	3.974	34.255	0.32
1022.02	3.975	34.257	0.32
1022.22	3.978	34.254	0.32
1022.32	3.971	34.256	0.32
1022.81	3.974	34.257	0.32
1023.3	3.981	34.256	0.32
1023.11	3.976	34.257	0.32
1022.51	3.976	34.257	0.32
1021.72	3.977	34.261	0.32
1020.83	3.978	34.259	0.32
1020.64	3.979	34.26	0.32
1020.24	3.977	34.26	0.31
1019.25	3.972	34.259	0.32
1018.66	3.972	34.26	0.32
1017.77	3.985	34.255	0.32
1017.28	3.982	34.254	0.32
1016.88	3.99	34.256	0.31
1016.29	3.997	34.256	0.31
1015.89	4	34.256	0.31
1015.3	4.004	34.25	0.32
1015.1	4.004	34.252	0.31
1014.71	4.006	34.248	0.31
1014.31	4.002	34.244	0.32
1014.02	3.992	34.254	0.31
1015.8	3.971	34.26	0.32
1016.19	3.974	34.259	0.32
1017.97	3.975	34.259	0.32
1020.93	3.965	34.258	0.32
1024.88	3.962	34.261	0.32
1029.33	3.952	34.262	0.33
1033.77	3.933	34.263	0.34
1037.43	3.925	34.262	0.34
1040.29	3.918	34.262	0.34
1042.76	3.903	34.262	0.35
1045.92	3.896	34.263	0.35
1051.06	3.882	34.266	0.35
1053.63	3.881	34.266	0.36
1052.93	3.881	34.27	0.35
1053.43	3.882	34.262	0.35
1053.92	3.879	34.267	0.36
1054.42	3.879	34.266	0.36
1054.52	3.879	34.268	0.36
1055.21	3.871	34.266	0.36
1057.48	3.856	34.269	0.36
1060.14	3.848	34.27	0.36
1063.3	3.843	34.271	0.37
1066.17	3.841	34.269	0.37
1069.43	3.827	34.273	0.37
1072.29	3.816	34.272	0.38
1074.86	3.811	34.273	0.38
1077.62	3.794	34.276	0.38
1080.59	3.786	34.276	0.38
1085.13	3.766	34.278	0.39
1089.28	3.753	34.279	0.4
1093.23	3.751	34.28	0.4
1094.81	3.751	34.278	0.4
1095.89	3.75	34.282	0.4
1097.28	3.749	34.281	0.4
1098.36	3.738	34.282	0.4
1100.34	3.732	34.282	0.4
1100.53	3.733	34.281	0.4
1100.53	3.735	34.281	0.4
1100.63	3.736	34.28	0.4
1101.03	3.737	34.279	0.4
1101.23	3.736	34.279	0.4
1101.62	3.732	34.281	0.4
1102.11	3.729	34.281	0.4
1103.3	3.727	34.283	0.4
1105.77	3.72	34.283	0.41
1108.04	3.712	34.285	0.41
1110.41	3.707	34.284	0.41
1110.8	3.709	34.285	0.41
1110.7	3.715	34.28	0.41
1111.1	3.711	34.284	0.41
1110.51	3.716	34.283	0.41
1110.9	3.709	34.282	0.41
1112.28	3.702	34.284	0.41
1114.36	3.695	34.286	0.41
1116.04	3.693	34.284	0.42
1117.62	3.689	34.29	0.42
1119.49	3.683	34.289	0.42
1121.66	3.679	34.288	0.42
1122.85	3.673	34.286	0.43
1123.74	3.674	34.288	0.42
1124.43	3.671	34.287	0.43
1126.4	3.66	34.287	0.43
1128.48	3.654	34.291	0.43
1131.04	3.651	34.289	0.43
