3.67	11.727	33.489	5.59
8.74	11.727	33.497	5.59
12.61	11.598	33.517	5.49
13.7	11.541	33.522	5.29
15.88	11.444	33.584	5.35
16.88	10.979	33.604	4.71
19.56	10.648	33.642	4.28
22.33	10.448	33.65	4
21.44	10.419	33.666	3.96
24.22	10.36	33.66	3.92
26.11	10.228	33.667	3.82
27.69	10.208	33.674	3.74
28.79	10.179	33.681	3.72
28.59	10.189	33.67	3.71
29.48	10.161	33.677	3.71
30.08	10.119	33.685	3.66
31.37	10.106	33.685	3.63
31.76	10.089	33.684	3.6
32.16	10.096	33.684	3.6
33.15	10.095	33.68	3.61
34.94	10.085	33.685	3.6
35.54	10.061	33.688	3.58
36.73	10.066	33.684	3.57
37.12	10.07	33.677	3.57
37.72	10.063	33.674	3.56
37.42	10.053	33.683	3.56
37.42	10.047	33.684	3.55
38.51	10.04	33.688	3.55
38.91	10.037	33.691	3.55
38.61	10.04	33.687	3.55
38.41	10.042	33.687	3.55
38.61	10.045	33.686	3.55
38.22	10.035	33.689	3.54
38.91	10.029	33.689	3.54
40.3	10.021	33.688	3.53
42.48	10.006	33.687	3.52
47.74	9.949	33.701	3.48
52.71	9.867	33.706	3.39
55.98	9.845	33.687	3.33
59.85	9.561	33.707	2.97
64.02	9.487	33.716	2.8
67.89	9.424	33.77	2.74
72.16	9.401	33.815	2.74
76.62	9.377	33.83	2.72
81.58	9.353	33.837	2.68
87.04	9.305	33.851	2.57
92.9	9.283	33.854	2.48
98.65	9.205	33.88	2.39
104.5	9.075	33.933	2.24
110.85	9.013	33.957	2.12
117.5	8.963	33.974	2.07
123.95	8.907	33.992	2.01
131.69	8.866	34.006	1.94
138.53	8.829	34.007	1.92
140.02	8.825	34	1.93
142.2	8.768	34.006	1.93
146.17	8.708	34.017	1.91
151.23	8.693	34.036	1.84
156.79	8.687	34.05	1.78
161.94	8.66	34.072	1.71
167.3	8.558	34.092	1.6
173.95	8.491	34.091	1.56
181.48	8.452	34.094	1.54
188.13	8.38	34.098	1.5
195.17	8.292	34.1	1.48
201.91	8.204	34.099	1.47
208.76	8.134	34.098	1.46
215.7	8.096	34.094	1.45
222.44	8.014	34.1	1.41
228.39	7.982	34.102	1.38
234.44	7.949	34.105	1.36
240.59	7.91	34.108	1.33
246.83	7.845	34.117	1.29
252.58	7.82	34.12	1.25
258.33	7.787	34.124	1.23
264.48	7.754	34.128	1.18
270.23	7.694	34.135	1.15
275.68	7.634	34.14	1.09
281.73	7.605	34.144	1.05
287.68	7.595	34.145	1.04
293.73	7.585	34.141	1.03
299.77	7.516	34.146	1.01
305.82	7.461	34.152	0.99
311.47	7.355	34.159	0.92
317.61	7.314	34.161	0.89
324.16	7.297	34.161	0.89
330.3	7.296	34.161	0.88
336.64	7.281	34.166	0.86
342.99	7.27	34.166	0.85
349.23	7.251	34.165	0.85
355.77	7.233	34.165	0.85
361.72	7.218	34.166	0.84
367.96	7.204	34.166	0.83
374.2	7.157	34.163	0.83
380.64	7.095	34.159	0.83
387.08	7.02	34.155	0.83
393.32	6.929	34.153	0.82
399.67	6.873	34.167	0.77
405.91	6.832	34.172	0.73
411.85	6.809	34.175	0.71
417.4	6.773	34.176	0.69
423.64	6.734	34.177	0.67
429.68	6.702	34.18	0.66
435.53	6.679	34.179	0.65
441.97	6.637	34.183	0.64
448.6	6.58	34.188	0.61
454.74	6.538	34.194	0.6
461.08	6.445	34.195	0.57
467.52	6.404	34.197	0.55
473.96	6.375	34.202	0.53
480.1	6.29	34.207	0.51
486.44	6.213	34.213	0.48
493.17	6.151	34.218	0.46
500.4	6.108	34.219	0.44
507.33	6.097	34.22	0.43
514.17	6.083	34.221	0.43
521	6.04	34.226	0.41
527.63	6.019	34.226	0.41
534.07	5.99	34.23	0.4
540.7	5.944	34.236	0.39
547.63	5.881	34.24	0.36
554.37	5.833	34.242	0.35
560.9	5.808	34.246	0.34
567.23	5.789	34.244	0.34
574.07	5.779	34.244	0.33
580.6	5.771	34.242	0.33
587.33	5.746	34.246	0.33
593.07	5.705	34.254	0.31
599.9	5.671	34.252	0.3
606.83	5.648	34.261	0.3
613.46	5.633	34.26	0.3
620.39	5.549	34.261	0.29
626.82	5.47	34.271	0.28
633.55	5.439	34.27	0.28
640.28	5.382	34.273	0.29
646.81	5.324	34.276	0.31
653.34	5.296	34.281	0.31
660.07	5.256	34.281	0.31
666.9	5.205	34.289	0.3
673.13	5.179	34.293	0.29
679.76	5.162	34.296	0.29
686.49	5.157	34.294	0.28
692.92	5.127	34.298	0.27
699.35	5.081	34.302	0.28
706.08	5.056	34.306	0.28
712.61	5.053	34.305	0.27
718.84	5.051	34.306	0.27
725.47	5.041	34.307	0.26
732.1	5.008	34.311	0.25
738.23	4.991	34.313	0.25
744.76	4.964	34.313	0.25
750.79	4.925	34.319	0.25
756.53	4.921	34.318	0.25
762.26	4.905	34.321	0.25
768.1	4.89	34.321	0.25
773.74	4.881	34.321	0.25
779.08	4.837	34.329	0.25
784.71	4.817	34.331	0.25
790.55	4.783	34.333	0.26
796.48	4.774	34.331	0.26
802.42	4.752	34.336	0.26
808.25	4.74	34.337	0.26
814.38	4.725	34.339	0.26
820.41	4.715	34.34	0.26
827.33	4.712	34.34	0.26
834.95	4.708	34.341	0.26
842.95	4.662	34.346	0.27
851.06	4.613	34.351	0.27
858.18	4.586	34.354	0.28
865.69	4.574	34.355	0.28
873.1	4.528	34.359	0.28
880.32	4.501	34.363	0.29
887.54	4.465	34.366	0.29
890.7	4.466	34.349	0.3
889.81	4.393	34.372	0.31
889.61	4.411	34.367	0.31
889.41	4.436	34.366	0.31
888.43	4.459	34.366	0.31
887.54	4.468	34.367	0.3
887.54	4.471	34.363	0.3
888.23	4.472	34.365	0.3
889.22	4.464	34.364	0.3
890.01	4.448	34.365	0.3
890.3	4.418	34.367	0.31
891	4.397	34.377	0.31
890.8	4.401	34.363	0.31
890.3	4.424	34.373	0.31
891.39	4.396	34.378	0.31
891.69	4.4	34.373	0.31
891.39	4.445	34.362	0.31
890.21	4.452	34.362	0.3
890.01	4.437	34.364	0.3
891.19	4.427	34.365	0.31
890.9	4.425	34.368	0.31
890.9	4.398	34.369	0.31
890.9	4.39	34.371	0.31
890.3	4.426	34.364	0.31
889.51	4.418	34.369	0.31
888.82	4.461	34.361	0.3
888.33	4.472	34.363	0.29
888.13	4.465	34.368	0.29
889.61	4.464	34.368	0.3
889.22	4.461	34.369	0.3
888.62	4.426	34.366	0.3
888.43	4.395	34.374	0.31
888.23	4.401	34.368	0.31
887.83	4.409	34.373	0.31
887.44	4.427	34.37	0.31
887.04	4.436	34.369	0.3
886.25	4.431	34.369	0.3
886.65	4.443	34.377	0.3
886.84	4.426	34.362	0.3
886.84	4.412	34.374	0.31
887.04	4.408	34.373	0.31
887.04	4.413	34.37	0.31
886.75	4.421	34.368	0.31
887.04	4.422	34.367	0.31
886.75	4.42	34.372	0.31
886.94	4.421	34.369	0.31
886.45	4.423	34.371	0.31
886.15	4.433	34.371	0.3
886.05	4.448	34.367	0.3
885.76	4.45	34.366	0.3
886.55	4.412	34.365	0.3
886.75	4.404	34.371	0.31
887.04	4.41	34.368	0.31
887.44	4.398	34.369	0.31
887.34	4.394	34.37	0.31
